Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification, Estimated Income , Superannuation Savings ,Amount of Credit Cards, Credit Card Balance , Bank Loans , Bank Deposits , Checking Accounts , Saving Accounts , Foreign Currency Account , Business Lending ,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND35725,Tammy Willis,17,29867,2/11/2012,Jerry Green,European,Operator,High,Jade," $189,074.19 "," $13,258.42 ",1," $4,138.78 "," $291,504.55 "," $247,346.43 "," $81,405.16 "," $162,184.12 "," $11,482.62 "," $358,381.36 ",3,3,3,2,8
IND15648,Aaron Williams,78,12708,6/1/2005,Chris Armstrong,Australian,Software Engineer III,High,Platinum," $74,408.69 "," $28,689.62 ",2, $494.76 ," $24,949.10 "," $188,138.63 "," $218,375.19 "," $61,145.05 "," $12,141.52 "," $326,434.35 ",2,1,4,2,9
IND48116,Lawrence Gibson,25,2134,6/6/2019,Jonathan Hawkins,African,Dental Hygienist,High,Jade," $447,928.06 "," $42,888.81 ",1," $3,074.93 "," $841,124.62 "," $611,852.17 "," $222,491.70 "," $457,697.21 "," $33,497.73 "," $347,546.25 ",3,5,1,2,10
IND28531,Ronald Burns,61,449,20-08-2001,Joshua Little,Australian,Web Designer I,Mid,Gold," $309,939.21 "," $51,303.60 ",2," $10,999.17 "," $1,198,037.84 "," $1,457,194.61 "," $691,706.30 "," $145,258.32 "," $44,952.26 "," $3,619,311.37 ",3,4,1,2,11
IND45135,Benjamin Boyd,61,27123,22-02-2011,Shawn Cook,American,Editor,Low,Silver," $151,227.36 "," $25,749.75 ",1, $397.40 ," $455,965.07 "," $212,193.82 "," $276,609.80 "," $79,800.03 "," $13,699.11 "," $796,820.24 ",2,2,1,1,12
IND72586,Craig Wagner,48,31328,8/11/2016,Raymond Alexander,Asian,Analog Circuit Design manager,High,Jade," $401,412.67 "," $48,428.15 ",2," $3,172.65 "," $1,511,484.73 "," $827,446.85 "," $498,247.56 "," $399,309.83 "," $51,370.22 "," $155,806.11 ",3,5,2,1,13
IND80929,Mary Austin,35,12694,20-10-2021,Joshua Ryan,European,VP Marketing,High,Silver," $263,452.26 "," $17,416.80 ",1," $3,107.16 ", $-   ," $687,595.13 "," $297,957.89 "," $507,980.00 "," $16,429.39 "," $980,875.66 ",2,2,2,1,14
IND40714,Steven Wilson,21,40567,10/5/2004,James Castillo,European,Senior Editor,Low,Silver," $404,760.25 "," $41,342.34 ",2," $4,733.35 "," $1,022,752.85 "," $425,498.09 "," $212,749.04 "," $145,323.96 "," $64,179.71 "," $477,400.93 ",0,3,3,1,15
IND48405,Joe Lawrence,23,5800,19-12-2004,Dennis Morris,European,Civil Engineer,High,Gold," $122,608.89 "," $31,945.22 ",1, $226.91 ," $248,995.76 "," $167,320.36 "," $182,304.28 "," $54,616.36 "," $24,666.31 "," $166,961.63 ",2,2,3,2,1
IND52634,Willie Price,24,25890,10/12/2008,Douglas Tucker,European,Media Manager I,Mid,Jade," $72,688.95 "," $5,604.02 ",1," $2,577.26 "," $44,247.13 "," $47,024.48 "," $16,596.87 "," $24,784.67 "," $24,564.97 "," $362,233.80 ",1,1,3,2,2
IND18163,Kevin Perez,50,31222,18-05-2020,Frank Brown,European,Nurse,Mid,Gold," $96,295.61 "," $23,986.83 ",1," $1,323.88 "," $311,472.63 "," $193,153.03 "," $136,197.65 "," $60,174.60 "," $21,291.85 "," $396,610.18 ",2,2,3,2,3
IND94008,Ruth Cook,20,32556,14-12-1996,Roger Alexander,American,Accountant III,Mid,Jade," $127,182.69 "," $10,617.09 ",3," $3,142.39 "," $92,065.37 "," $781,027.69 "," $183,771.22 "," $567,065.49 "," $24,086.65 "," $613,018.84 ",2,1,3,2,4
IND53034,Bruce Vasquez,49,28065,19-05-1996,Bruce Porter,European,Senior Quality Engineer,High,Gold," $86,309.17 "," $19,088.42 ",1, $954.95 ," $184,129.95 "," $136,811.36 "," $39,799.67 "," $71,888.15 "," $11,832.68 "," $506,381.30 ",2,1,3,1,5
IND91806,Joe Lawrence,42,18610,4/4/2021,Steve Diaz,American,Engineer IV,Mid,Gold," $39,039.16 "," $35,780.30 ",1," $1,286.88 "," $429,795.64 "," $217,684.78 "," $110,466.90 "," $253,034.18 "," $13,282.16 "," $83,301.84 ",2,2,3,2,6
IND25702,Christopher Cox,76,15463,6/12/2015,Patrick Graham,American,Administrative Assistant IV,Mid,Silver," $302,021.94 "," $5,907.20 ",3, $825.52 ," $1,259,346.41 "," $462,110.27 "," $75,017.90 "," $137,282.76 "," $23,172.43 "," $2,366,879.70 ",1,2,4,1,7
IND67912,Russell Lawson,66,29994,21-08-2003,Anthony Torres,European,Internal Auditor,Mid,Silver," $274,381.44 "," $26,955.98 ",1," $4,251.72 "," $665,570.32 "," $1,124,343.31 "," $488,444.23 "," $424,485.68 "," $47,412.87 "," $1,827,431.05 ",2,2,4,2,8
IND76171,Jacqueline Williamson,42,22631,17-06-1996,Adam Hernandez,European,Software Test Engineer III,Mid,Silver," $122,710.90 "," $20,009.16 ",1," $4,783.55 "," $763,332.61 "," $129,332.34 "," $48,804.66 "," $76,867.33 "," $14,130.27 "," $334,266.15 ",2,2,1,2,9
IND34798,Craig Myers,29,41743,14-02-2020,Victor Martinez,European,VP Accounting,High,Jade," $120,617.67 "," $15,025.68 ",1," $1,932.43 "," $575,222.32 "," $588,831.44 "," $455,869.50 "," $122,324.98 "," $16,839.35 "," $970,188.11 ",2,1,2,1,10
IND93920,Paul Riley,22,23157,11/11/2016,Bobby Burton,European,Statistician I,Mid,Jade," $108,847.47 "," $7,393.47 ",1," $2,935.23 "," $129,402.67 "," $257,681.31 "," $177,419.92 "," $294,010.15 "," $18,533.78 "," $640,916.40 ",3,2,3,2,11
IND18628,Patrick Ruiz,36,3323,29-01-2021,Joshua Little,Asian,Accountant II,High,Platinum," $93,309.60 "," $22,124.70 ",2, $937.31 ," $695,931.26 "," $858,197.40 "," $319,474.94 "," $168,820.58 "," $30,101.04 "," $935,708.81 ",3,1,4,2,12
IND42134,Ann Henderson,35,37517,27-11-2006,Paul Holmes,American,Biostatistician III,Low,Silver," $131,076.39 "," $13,731.44 ",1," $6,092.06 "," $256,672.86 "," $325,915.34 "," $109,714.07 "," $159,730.79 "," $53,942.10 "," $1,750,716.49 ",2,3,1,2,13
IND92265,George Nguyen,84,29835,21-04-2001,Benjamin Kim,Asian,Information Systems Manager,Mid,Jade," $83,441.32 "," $2,173.28 ",1, $862.35 ," $322,636.11 "," $198,962.55 "," $37,398.97 "," $133,514.34 "," $1,917.33 "," $432,785.25 ",1,1,1,2,14
IND77317,Michael Perkins,48,14844,4/8/2021,Frank Brown,European,Programmer Analyst II,Mid,Platinum," $359,386.37 "," $4,756.08 ",1," $2,420.87 "," $1,546,378.41 "," $1,190,649.75 "," $872,458.87 "," $163,201.13 "," $75,357.40 "," $168,061.17 ",2,3,1,2,15
IND60176,Eugene Ryan,25,41105,31-07-2011,Joshua Bennett,Asian,Accounting Assistant IV,Mid,Jade," $113,118.57 "," $12,160.50 ",2," $1,536.54 "," $641,964.66 "," $1,029,868.13 "," $340,871.85 "," $349,792.54 "," $6,328.91 "," $433,718.35 ",3,1,2,1,16
IND51597,Janet Gordon,20,26593,10/7/2008,Jesse Evans,European,Programmer Analyst IV,Low,Platinum," $110,102.32 "," $12,255.54 ",1," $1,513.51 "," $37,756.80 "," $136,175.35 "," $151,887.89 "," $91,289.86 "," $5,837.49 "," $469,924.54 ",1,2,2,1,17
IND33238,Ruby Oliver,79,26406,7/8/2004,Anthony Torres,European,Health Coach IV,Low,Jade," $343,198.66 "," $27,522.88 ",1," $4,049.93 "," $140,800.99 "," $758,995.41 "," $582,243.06 "," $306,509.38 "," $11,408.94 "," $637,394.98 ",0,3,3,2,18
IND18364,Peter Riley,24,14468,4/6/2021,Stephen Payne,European,Computer Systems Analyst IV,Mid,Gold," $139,310.32 "," $37,632.90 ",3," $2,109.05 "," $252,780.62 "," $94,179.54 "," $113,664.97 "," $26,792.46 "," $10,164.28 "," $303,349.11 ",2,2,3,1,19
IND92467,Philip Hanson,32,41694,30-01-2017,Jonathan Hawkins,Asian,Speech Pathologist,Mid,Silver," $89,269.83 "," $18,376.20 ",3, $329.22 ," $32,037.08 "," $199,933.91 "," $199,933.91 "," $152,113.65 "," $1,727.52 "," $154,043.36 ",3,1,3,2,20
IND60476,Carolyn Ross,76,37286,8/3/2011,Gregory Simmons,European,Statistician IV,Low,Silver," $75,161.91 "," $13,911.24 ",2," $2,286.76 "," $557,461.27 "," $25,563.15 "," $16,645.77 "," $11,901.73 "," $18,131.52 "," $491,968.85 ",3,1,3,2,21
IND61025,Pamela Bailey,40,11151,10/8/2000,Mark Montgomery,Asian,Paralegal,Mid,Gold," $124,589.37 "," $23,297.54 ",1, $468.20 ," $124,046.99 "," $346,256.75 "," $400,359.37 "," $129,413.46 "," $22,425.85 "," $717,391.36 ",0,2,3,1,22
IND55955,Shirley Chavez,43,20600,14-04-1999,Gregory Simmons,American,Editor,Mid,Silver," $435,632.17 "," $37,078.86 ",1," $3,008.92 "," $424,214.25 "," $71,187.94 "," $76,882.97 "," $56,978.82 "," $10,069.15 "," $961,426.38 ",0,4,3,2,1
IND75964,Daniel Harris,71,22925,10/9/2018,Phillip Peters,European,Programmer Analyst IV,High,Silver," $88,221.82 "," $12,126.95 ",1," $5,284.59 "," $918,742.14 "," $542,037.00 "," $348,097.16 "," $156,643.72 "," $15,380.77 "," $1,451,850.52 ",3,2,3,2,2
IND17939,Ryan Gray,29,18807,17-04-2001,Anthony Berry,Asian,Civil Engineer,High,Jade," $48,788.15 "," $30,341.94 ",1, $872.32 ," $1,099,020.48 "," $1,385,972.00 "," $511,219.18 "," $337,404.66 "," $53,970.25 "," $536,373.73 ",1,2,4,1,3
IND49363,Phillip Morales,66,41568,23-08-2021,Phillip Peters,European,Administrative Officer,High,Silver," $324,199.84 "," $27,648.39 ",1, $365.06 ," $557,907.89 "," $507,996.38 "," $369,451.91 "," $74,814.01 "," $12,758.36 "," $359,677.70 ",3,3,4,1,4
IND93355,Henry Wood,61,15256,7/8/2003,Joshua Bennett,European,Health Coach III,Mid,Jade," $282,658.49 "," $30,651.24 ",1," $10,127.28 "," $436,116.47 "," $989,380.39 "," $512,232.40 "," $227,346.98 "," $57,308.34 "," $588,222.31 ",1,2,1,2,8
IND65845,Norma Austin,24,8942,1/1/1999,Bruce Porter,African,Administrative Officer,High,Silver," $274,736.56 "," $45,424.80 ",2, $641.87 ," $702,014.71 "," $147,575.13 "," $105,053.48 "," $139,270.90 "," $30,227.92 "," $865,724.13 ",0,2,2,2,9
IND26284,Kathryn Johnson,23,31544,7/6/2005,Ernest Rivera,Asian,Systems Administrator IV,Mid,Gold," $147,339.86 "," $27,029.67 ",1," $3,638.15 "," $245,108.44 "," $149,314.45 "," $121,975.18 "," $53,879.38 "," $4,424.42 "," $959,192.19 ",0,2,3,2,10
IND24774,Dennis Berry,48,15098,1/11/2021,Raymond Alexander,Asian,Budget/Accounting Analyst I,High,Jade," $81,683.44 "," $23,580.90 ",2," $2,171.31 "," $418,824.88 "," $959,454.45 "," $644,753.39 "," $73,686.10 "," $37,787.75 "," $742,030.19 ",1,1,4,2,11
IND12731,Rachel Adams,26,26908,4/1/2002,Frank Brown,Asian,Senior Financial Analyst,High,Jade," $76,005.30 "," $40,640.60 ",2," $5,570.90 "," $495,739.92 "," $606,032.72 "," $399,981.60 "," $103,025.56 "," $30,266.72 "," $172,313.94 ",0,2,1,2,12
IND93115,Adam Robertson,70,14612,15-12-2003,Paul Larson,European,Software Test Engineer II,Low,Gold," $206,026.56 "," $3,094.20 ",2," $2,470.82 "," $818,737.34 "," $630,729.90 "," $411,037.46 "," $357,177.38 "," $23,541.92 "," $256,471.12 ",3,2,1,2,13
IND85411,Jack Morrison,85,33602,29-10-1996,Jeremy Vasquez,Asian,Product Engineer,High,Jade," $288,440.81 "," $5,937.12 ",1," $1,909.77 "," $397,326.42 "," $265,216.00 "," $168,773.82 "," $263,367.53 "," $15,874.00 "," $654,569.82 ",2,2,1,1,14
IND58620,Raymond Collins,37,5929,23-09-2006,Roy Rice,Asian,Staff Scientist,Mid,Platinum," $57,825.32 "," $47,025.14 ",2," $3,151.39 "," $627,597.93 "," $972,403.54 "," $395,038.94 "," $328,186.19 "," $73,866.70 "," $1,634,407.30 ",2,2,2,2,15
IND86466,John Hart,31,30879,10/12/2002,Raymond Alexander,African,Systems Administrator IV,High,Jade," $412,837.04 "," $62,194.60 ",1," $7,104.71 "," $927,808.29 "," $1,251,565.58 "," $441,729.03 "," $428,967.97 "," $104,897.64 "," $958,339.06 ",0,5,2,2,1
IND67594,Christina Alvarez,85,40787,3/11/2016,Todd Roberts,European,Data Coordiator,Low,Jade," $130,272.52 "," $20,605.37 ",3," $1,928.39 "," $230,291.87 "," $124,809.29 "," $82,050.55 "," $32,508.20 "," $34,351.10 "," $985,553.24 ",0,1,3,2,2
IND34060,Rebecca Perkins,37,25142,22-12-1999,Jason Duncan,European,Assistant Professor,High,Gold," $360,800.21 "," $18,238.48 ",1, $526.42 ," $338,782.79 "," $34,504.45 "," $45,616.05 "," $8,748.93 "," $27,404.41 "," $520,344.88 ",2,3,3,2,3
IND93556,Jonathan Hanson,71,5443,14-05-2015,Jason Duncan,Asian,Dental Hygienist,High,Silver," $35,234.55 "," $15,378.90 ",3," $3,792.07 "," $144,620.71 "," $441,638.95 "," $115,353.46 "," $257,073.42 "," $23,225.95 "," $387,030.32 ",0,1,3,2,4
IND98512,Christine Graham,72,34042,17-08-2011,Joshua Little,European,Account Representative I,High,Gold," $95,828.94 "," $9,459.79 ",2," $1,871.16 "," $312,519.52 "," $267,545.78 "," $93,925.65 "," $236,464.93 "," $2,184.53 "," $824,674.14 ",0,1,3,1,5
IND52571,Katherine Young,35,37025,25-02-2003,Benjamin Kim,African,Health Coach II,High,Gold," $146,788.50 "," $39,834.50 ",1," $2,397.24 "," $122,986.19 "," $640,602.91 "," $367,870.98 "," $223,767.04 "," $27,457.36 "," $1,002,791.63 ",3,2,3,1,6
IND37643,Jeremy Freeman,56,30085,13-10-2010,Jeremy Vasquez,Australian,Help Desk Operator,High,Jade," $70,386.82 "," $49,752.78 ",1," $4,733.41 "," $1,229,595.68 "," $325,521.19 "," $190,930.70 "," $86,670.02 "," $39,190.01 "," $1,637,999.56 ",3,2,3,1,7
IND54218,Joseph Butler,19,20483,23-07-2020,Donald Reynolds,Australian,Administrative Assistant II,Mid,Jade," $54,632.70 "," $6,161.40 ",1, $833.75 ," $60,365.86 "," $90,680.46 "," $34,781.55 "," $76,916.90 "," $6,030.41 "," $412,083.07 ",3,1,3,1,8
IND61793,Brian Smith,26,40266,7/9/2020,Shawn Cook,European,Staff Accountant III,Mid,Jade," $390,608.46 "," $51,660.00 ",2," $6,590.61 "," $1,303,392.78 "," $81,313.25 "," $54,839.17 "," $36,534.23 "," $35,486.35 "," $1,703,047.68 ",2,4,4,2,9
IND36608,Kimberly Schmidt,34,5278,28-11-2016,Anthony Torres,European,Account Representative I,High,Silver," $209,330.69 "," $12,650.79 ",1," $2,424.38 "," $469,557.50 "," $185,097.77 "," $157,333.10 "," $105,814.22 ", $62.59 ," $187,166.54 ",2,2,4,1,10
IND48488,Carol Warren,75,1920,19-07-2005,Donald Reynolds,Asian,Mechanical Systems Engineer,High,Jade," $112,683.73 "," $5,161.20 ",2," $5,247.15 "," $832,861.83 "," $1,070,053.58 "," $716,470.66 "," $173,348.68 "," $26,418.79 "," $1,165,504.97 ",1,2,1,2,11
IND67225,Jean Austin,68,8973,21-12-2020,Shawn Long,European,Registered Nurse,Low,Silver," $231,396.28 "," $40,382.64 ",2, $757.41 ," $113,522.57 "," $569,570.56 "," $577,946.60 "," $251,867.45 "," $6,840.20 "," $1,228,111.17 ",1,2,2,2,12
IND82919,John Simpson,62,26692,28-06-2015,Jerry Green,Asian,Staff Accountant III,Mid,Jade," $49,986.85 "," $19,271.46 ",1," $3,557.99 "," $181,563.18 "," $94,786.29 "," $28,061.73 "," $38,070.41 "," $14,690.77 "," $191,065.76 ",2,1,3,2,13
IND77016,Heather Phillips,83,27671,13-03-2013,Bobby Burton,Australian,Automation Specialist III,High,Jade," $179,434.37 "," $4,757.76 ",3," $3,449.09 "," $391,545.22 "," $224,823.63 "," $284,776.60 "," $95,325.22 "," $9,890.30 "," $730,708.22 ",0,2,4,2,14
IND75034,Doris James,30,569,30-05-2011,Anthony Simpson,American,VP Product Management,High,Jade," $111,485.60 "," $15,780.76 ",2," $1,768.32 "," $109,518.69 "," $386,551.75 "," $206,941.85 "," $190,855.05 "," $42,470.60 "," $810,263.16 ",1,2,1,2,15
IND90860,Anna Welch,51,43235,20-01-2000,Shawn Wallace,European,Business Systems Development Analyst,High,Gold," $131,121.99 "," $33,075.99 ",1," $4,267.35 "," $738,628.08 "," $628,660.20 "," $487,211.65 "," $352,364.04 "," $10,644.07 "," $968,501.52 ",1,2,1,1,16
IND73867,Jack Harris,32,17602,25-09-2019,Samuel Fowler,European,Accountant II,Low,Jade," $224,722.41 "," $19,388.05 ",2, $690.58 ," $1,398,446.98 "," $378,083.17 "," $191,631.20 "," $69,349.78 "," $75,949.35 "," $1,531,982.67 ",1,2,1,2,17
IND27930,Joshua Porter,22,1542,26-06-1995,Ernest Rivera,African,Teacher,High,Silver," $82,651.24 "," $9,350.64 ",1," $1,039.59 "," $172,491.89 "," $780,674.58 "," $223,049.88 "," $229,271.80 "," $2,813.19 "," $285,502.46 ",2,1,2,1,18
IND35620,Anna Duncan,58,33139,30-08-2019,Ernest Rivera,Asian,Marketing Assistant,High,Gold," $21,090.76 "," $4,114.32 ",2," $1,386.56 "," $149,157.79 "," $60,794.50 "," $27,357.52 "," $34,044.92 "," $19,680.19 "," $427,414.18 ",2,1,2,2,19
IND91353,Mark Garza,31,7074,21-06-2007,Victor Martinez,American,Human Resources Assistant I,High,Platinum," $337,249.36 "," $19,296.70 ",1," $2,617.08 "," $484,229.73 "," $678,377.59 "," $196,948.33 "," $413,153.83 "," $52,707.38 "," $1,545,597.19 ",1,4,3,1,20
IND97689,Paula Ray,57,39015,21-06-2018,Roger Alexander,European,Structural Engineer,High,Jade," $107,655.52 "," $38,404.02 ",1," $1,045.18 "," $624,915.32 "," $405,753.40 "," $171,664.90 "," $428,694.08 "," $1,194.27 "," $655,845.68 ",0,2,3,2,21
IND77331,Rebecca Murray,64,35870,23-10-2005,Victor Ramos,Asian,Programmer Analyst IV,Mid,Jade," $224,839.07 "," $4,873.51 ",2," $3,693.38 "," $816,590.42 "," $469,279.74 "," $373,833.02 "," $446,849.76 "," $25,010.46 "," $490,030.51 ",0,3,3,1,22
IND71401,Michelle Rose,82,35626,20-03-2015,Phillip Peters,European,Research Associate,High,Silver," $84,089.47 "," $8,018.40 ",1," $1,815.03 "," $237,269.07 "," $28,379.41 "," $33,734.01 "," $20,010.16 ", $602.74 ," $243,516.78 ",2,1,3,1,1
IND66104,George Thomas,84,41002,8/9/2002,Chris Armstrong,European,Quality Control Specialist,Low,Platinum," $246,327.38 "," $28,068.00 ",1," $2,661.56 "," $878,592.94 "," $74,747.86 "," $46,607.49 "," $39,677.92 "," $48,436.61 "," $462,837.75 ",0,3,3,1,2
IND36471,Carlos Martin,24,40756,4/1/2012,James Castillo,European,Environmental Specialist,Mid,Jade," $157,380.50 "," $4,309.76 ",1, $691.74 ," $1,017,636.33 "," $1,236,148.34 "," $658,677.58 "," $170,534.33 "," $46,020.33 "," $1,144,712.10 ",2,2,3,1,3
IND81572,Christopher West,19,34514,21-06-2012,Adam Hernandez,American,Automation Specialist II,High,Jade," $94,278.19 "," $19,980.75 ",2, $628.53 ," $135,261.87 "," $908,877.70 "," $376,851.73 "," $797,373.92 "," $24,220.55 "," $1,013,471.42 ",2,3,3,2,4
IND94055,Joan Bishop,48,38941,29-11-2012,Paul Holmes,Asian,Administrative Assistant IV,High,Gold," $439,472.87 "," $36,385.95 ",2, $917.32 ," $858,150.92 "," $329,460.18 "," $173,400.10 "," $312,120.17 "," $16,741.09 "," $535,785.29 ",0,4,4,1,8
IND88778,Albert Bryant,17,785,25-01-2018,James Castillo,European,Structural Analysis Engineer,High,Jade," $309,468.80 "," $24,993.15 ",1," $1,974.36 "," $801,630.51 "," $822,290.12 "," $590,771.54 "," $240,779.32 "," $60,404.97 "," $1,488,976.70 ",1,2,4,1,9
IND68221,Paula Perkins,61,2845,15-12-2001,Victor Ramos,Asian,Programmer I,Mid,Jade," $384,142.67 "," $34,698.56 ",1," $4,193.47 "," $572,900.89 "," $270,551.98 "," $145,681.83 "," $197,156.08 "," $47,953.37 "," $193,773.28 ",1,3,1,2,10
IND58681,Andrew Williams,73,27591,6/11/1995,Shawn Cook,European,Software Test Engineer II,Mid,Silver," $107,365.62 "," $14,408.16 ",3," $2,695.40 "," $172,396.97 "," $137,641.66 "," $74,358.14 "," $75,465.60 "," $9,218.44 "," $402,594.38 ",2,1,2,2,11
IND54970,Amy Ryan,28,42186,22-08-2018,Dennis Morris,European,Structural Analysis Engineer,High,Gold," $128,148.71 "," $12,681.24 ",1," $1,332.05 "," $121,833.56 "," $34,050.76 "," $46,031.58 "," $14,641.83 "," $12,705.66 "," $383,125.01 ",3,1,3,1,12
IND26450,Albert Cruz,81,11094,24-06-2003,Dennis Ruiz,Asian,Statistician I,High,Jade," $208,965.85 "," $53,907.62 ",1," $5,767.77 "," $511,241.45 "," $557,088.29 "," $432,689.93 "," $67,066.94 "," $39,350.76 "," $227,001.45 ",1,3,4,2,13
IND28733,Chris Larson,74,9369,9/6/2017,Stephen Payne,European,Speech Pathologist,High,Jade," $50,054.16 "," $4,521.90 ",3, $389.45 ," $276,227.71 "," $91,304.24 "," $39,311.55 "," $55,999.93 "," $11,444.98 "," $43,473.89 ",2,1,1,2,14
IND91334,Sean Myers,49,36619,3/10/2013,Dennis Ruiz,European,Pharmacist,Low,Jade," $29,125.26 "," $28,117.39 ",2," $4,248.30 "," $723,573.68 "," $285,173.39 "," $151,436.90 "," $53,376.59 "," $24,406.01 "," $406,859.75 ",2,1,1,2,15
IND61397,Carol Duncan,74,26887,28-04-2021,Nicholas Simmons,European,Developer I,High,Gold," $60,970.29 "," $18,932.48 ",2, $707.11 ," $196,012.67 "," $502,813.34 "," $306,060.29 "," $120,675.20 "," $23,474.77 "," $293,613.77 ",1,1,1,1,1
IND65691,George Price,43,32480,11/5/2004,Joe Price,Australian,Paralegal,Mid,Jade," $133,180.88 "," $27,623.46 ",1," $4,027.35 "," $510,992.70 "," $691,698.96 "," $145,620.83 "," $359,475.43 "," $15,138.47 "," $670,259.88 ",2,1,2,2,2
IND19666,John Daniels,50,29591,2/7/2019,Chris Armstrong,European,Web Developer II,Mid,Jade," $71,186.04 "," $13,756.86 ",2," $4,363.01 "," $1,267,067.32 "," $453,483.46 "," $241,658.95 "," $31,743.84 "," $73,828.50 "," $752,241.86 ",2,3,2,1,3
IND76794,Carolyn Tucker,74,37248,18-04-2000,Joshua Ryan,European,Payment Adjustment Coordinator,High,Gold," $111,956.47 "," $24,675.67 ",1," $1,971.89 "," $556,782.54 "," $258,024.28 "," $246,023.15 "," $56,705.34 "," $17,993.57 "," $567,031.76 ",1,1,3,1,4
IND77195,Bruce Banks,83,25436,17-09-2011,Joshua Bennett,American,Information Systems Manager,High,Platinum," $175,192.75 "," $50,740.24 ",1," $2,620.99 "," $777,960.39 "," $1,118,146.53 "," $396,433.77 "," $657,266.86 "," $11,312.00 "," $1,117,329.49 ",3,2,3,2,5
IND36167,Norma Sanchez,57,3002,3/9/2018,Chris Armstrong,American,Account Coordinator,High,Jade," $148,469.07 "," $43,771.52 ",1, $513.37 ," $96,667.90 "," $253,711.48 "," $284,331.83 "," $107,171.23 "," $26,628.77 "," $716,626.10 ",3,2,3,1,6
IND76489,Tina Franklin,40,13507,19-04-2002,Dennis Morris,European,Account Executive,High,Silver," $288,372.70 "," $7,674.80 ",1," $4,381.44 "," $1,369,221.00 "," $297,694.66 "," $64,500.51 "," $192,757.29 "," $63,160.44 "," $1,068,170.04 ",3,2,3,1,7
IND23438,Lillian Ellis,21,19568,8/11/2008,Ernest Rivera,European,Software Test Engineer IV,High,Silver," $266,530.81 "," $21,990.30 ",1, $447.05 ," $467,686.80 "," $834,515.64 "," $219,609.38 "," $388,708.60 "," $9,180.93 "," $985,045.41 ",2,2,3,2,8
IND82705,Andrew Long,27,26899,6/9/2012,Anthony Simpson,European,Social Worker,Low,Jade," $78,054.21 "," $18,705.00 ",1," $2,462.62 "," $443,193.19 "," $698,949.39 "," $143,374.23 "," $335,137.27 "," $38,769.59 "," $768,206.09 ",0,1,3,1,9
IND67912,Mildred Patterson,56,34075,27-04-2021,Donald Reynolds,Asian,Senior Financial Analyst,High,Jade," $189,555.93 "," $22,685.02 ",2," $1,723.34 "," $457,331.90 "," $64,132.44 "," $28,963.04 "," $72,986.86 "," $41,997.15 "," $1,220,064.99 ",3,5,3,1,10
IND33202,Fred Ford,82,41599,5/3/2019,Carl Nguyen,European,Engineer IV,Low,Jade," $58,989.70 "," $11,962.08 ",1," $1,451.77 "," $238,669.58 "," $840,089.65 "," $154,753.36 "," $266,617.93 "," $34,111.49 ", $-   ,0,1,4,2,11
IND19321,Maria Gardner,69,15899,14-04-2021,Chris Armstrong,European,Engineer IV,Mid,Jade," $192,727.18 "," $19,953.70 ",1," $4,306.71 "," $703,469.39 "," $1,110,950.29 "," $498,986.15 "," $243,373.43 "," $35,074.14 "," $1,713,942.80 ",3,2,4,2,12
